input_text	label
invalid2valid: CC(=(=C)C(=C(=C)C(C(=(C(C(=(CC(=)C(=(C(=(C(C(C(C(C(C(CC(=C)C(=(C(=C)C(=(((C(=C)	COC1CC(=O)NC2=CC(=O)C=C(CCC=C(C)/C(O)C(C)C(CC=CC=CC=C1)OC(=O)C(C)NC(=O)C1CCCCC1)C2=O
invalid2valid: C1=(OO)C(CCC(=C)C3C3C3C=C/)CC==)=(O)((O)C=CC(CC(CCC(=O)C(C)((=O)C(=(((C(=O	COC1CC(=O)NC2=CC(=O)C=C(CCC=C(C)/C(O)C(C)C(CC=CC=CC=C1)OC(=O)C(C)NC(=O)C1CCCCC1)C2=O
invalid2valid: CC1=(CO)N(=C==C)NC3C(C(C=C//)=C==)==O)=(O)C=C/C=C/C=C/CC(=O)C(C)=(=O)C(=(((C(=C	COC1CC(=O)NC2=CC(=O)C=C(CCC=C(C)/C(O)C(C)C(CC=CC=CC=C1)OC(=O)C(C)NC(=O)C1CCCCC1)C2=O
invalid2valid: CC1=(=O)OC2=C(=C)C3C2C(C=C/)C(C)CC(C)C(O)C(CC(CC(CCOC(=O)C(C)C(=O)C(CCC11C(=C	COC1CC(=O)NC2=CC(=O)C=C(CCC=C(C)/C(O)C(C)C(CC=CC=CC=C1)OC(=O)C(C)NC(=O)C1CCCCC1)C2=O
pfam2SMILES: PF14559.8_PF13463.8_PF02678.18_PF05726.15_PF01610.19_PF01610.19_PF14690.8_PF13340.8_PF01609.23_PF13359.8_PF13358.8_PF13592.8_PF13384.8_PF13191.8_PF00196.21_PF07992.16_PF00724.22_PF13561.8_PF00441.26_PF02770.21_PF02771.18_PF13193.8_PF00501.30_PF00275.22_PF01474.18_PF01474.18_PF13419.8_PF02894.19_PF01408.24_PF01041.19_PF01220.21_PF00583.27_PF00501.30_PF13193.8_PF00550.27_PF00975.22_PF00480.22_PF01761.22_PF00501.30_PF13193.8_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF14765.8_PF08240.14_PF13602.8	COC1CC(=O)NC2=CC(=O)C=C(CC\C=C(C)/C(O)C(C)C(C\C=C\C=C\C=C\1)OC(=O)C(C)NC(=O)C1CCCCC1)C2=O
tigrfam2SMILES: TIGR01454_TIGR01509_TIGR01549_TIGR01733	COC1CC(=O)NC2=CC(=O)C=C(CC\C=C(C)/C(O)C(C)C(C\C=C\C=C\C=C\1)OC(=O)C(C)NC(=O)C1CCCCC1)C2=O
GeneProduct2SMILE: hypothetical protein_hypothetical protein_marR family regulator_pirin-like protein_transposase_transposase_hypothetical protein_hypothetical protein_transposase_transposase_transposase_LuxR family regulator_2,4-dienoyl-CoA reductase_1-cyclohexenylcarbonyl CoA reductase_acyl-CoA dehydrogenase_AMP-dependent synthetase and ligase_aDAHP synthase_phosphatase_oxidoreductase_AHBA synthase_aDHQ dehydratase_N-acetyltransferase_NRPS_kinase_aDHQ synthase_PKS	COC1CC(=O)NC2=CC(=O)C=C(CC\C=C(C)/C(O)C(C)C(C\C=C\C=C\C=C\1)OC(=O)C(C)NC(=O)C1CCCCC1)C2=O
invalid2valid: C1=(CCC(=O1)C(CCO)N1C)C)C(C(=3CC=CC=CC(OCNC(=CS2)C(=O)NC1C)C)C(C(CC(CCC(=)CO)C1C)CC=C(C=C1C)CC)C1C)C=C(C=	COC1CC2=NC(=CO2)C(=O)OC(CC=C/C2OC2C=CC=C/C2=NC(=CO2)C(=O)OC(CC=C/C=CC=C1)C(C)(C)C(O)C=CC)C(C)(C)C(O)C=CC
invalid2valid: CCC(=(=C(=C)C(CO)C(C(C(O(C(=(=C(C(C(C(C(=C(CC)C(CC)C(C(C(C(C(C(C(C(CC(O(CC(C(C)CC(C(C(C(C(CC(C(C)CC(C(C(	COC1CC2=NC(=CO2)C(=O)OC(CC=C/C2OC2C=CC=C/C2=NC(=CO2)C(=O)OC(CC=C/C=CC=C1)C(C)(C)C(O)C=CC)C(C)(C)C(O)C=CC
invalid2valid: C1=(=C(=C)C(=O)OC(C3C=CC(=(CC=CC(CC(=O(CCO)C(=O)NC(C(C=CC=CC(CC((C)CC)O(O)C=CC(C(C)CC)O(O)CCC=CC(	COC1CC2=NC(=CO2)C(=O)OC(CC=C/C2OC2C=CC=C/C2=NC(=CO2)C(=O)OC(CC=C/C=CC=C1)C(C)(C)C(O)C=CC)C(C)(C)C(O)C=CC
invalid2valid: C1=(=C3=C2)C(=O)NC1=)C=CC==(CC(CC=CC(=O(=O)C(CO)C1=)C=CC(CC(CCC(C)CC)C(O)=C(CC(C(C)CC)C(C)CC=CC(	COC1CC2=NC(=CO2)C(=O)OC(CC=C/C2OC2C=CC=C/C2=NC(=CO2)C(=O)OC(CC=C/C=CC=C1)C(C)(C)C(O)C=CC)C(C)(C)C(O)C=CC
pfam2SMILES: PF00083.26_PF00083.26_PF00158.28_PF00072.26_PF00158.28_PF00072.26_PF02518.28_PF00512.27_PF08448.12_PF01636.25_PF00069.27_PF00109.28_PF02801.24_PF16197.7_PF14765.8_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF08659.12_PF08241.14_PF00550.27_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF14765.8_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF14765.8_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00550.27_PF14765.8_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF14765.8_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF00550.27_PF00668.22_PF00668.22_PF00501.30_PF13193.8_PF00550.27_PF00881.26_PF00109.28_PF02801.24_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00550.27_PF00975.22_PF05019.15_PF00698.23_PF08713.13_PF01547.27_PF00528.24_PF00528.24_PF13802.8_PF01055.28_PF00933.23_PF01915.24_PF14310.8_PF03422.17_PF00069.27	COC1CC2=NC(=CO2)C(=O)OC(C\C=C/C2OC2\C=C\C=C/C2=NC(=CO2)C(=O)OC(C\C=C/C=C\C=C\1)C(C)(C)C(O)\C=C\C)C(C)(C)C(O)\C=C\C
tigrfam2SMILES: TIGR01733_TIGR00128_TIGR02814	COC1CC2=NC(=CO2)C(=O)OC(C\C=C/C2OC2\C=C\C=C/C2=NC(=CO2)C(=O)OC(C\C=C/C=C\C=C\1)C(C)(C)C(O)\C=C\C)C(C)(C)C(O)\C=C\C
GeneProduct2SMILE: metabolite MFS transporter_putative regulatory protein_hypothetical proteinhypothetical proteinputative regulatory protein_putative sensory box histidine kinase_putative macrolide kinase_putative Ser/Thr protein kinase_DszA_DszB_DszC_hypothetical proteinDszD_hypothetical proteinprobable solute-binding lipoprotein_ABC permease subunit_ABC permease subunit_glycosyl hydrolase_glycosyl hydrolase_serine-threonine protein kinase_hypothetical protein	COC1CC2=NC(=CO2)C(=O)OC(C\C=C/C2OC2\C=C\C=C/C2=NC(=CO2)C(=O)OC(C\C=C/C=C\C=C\1)C(C)(C)C(O)\C=C\C)C(C)(C)C(O)\C=C\C
pfam2SMILES: PF00550.27_PF00698.23_PF13537.8_PF00733.23_PF00109.28_PF02801.24_PF16197.7_PF00550.27_PF00550.27_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF14765.8_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF14765.8_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF14765.8_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00550.27_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF08659.12_PF08242.14_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF14765.8_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF13847.8_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF14765.8_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF14765.8_PF08659.12_PF08242.14_PF00550.27_PF08240.14_PF13602.8_PF00109.28_PF02801.24_PF16197.7_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF14765.8_PF08659.12_PF08242.14_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF00550.27_PF00975.22_PF01554.20_PF01554.20_PF00698.23_PF00698.23_PF20148.1_PF05593.16_PF05593.16_PF05593.16_PF14431.8	COC1CCCC(O)CC(OC(=O)CC(O)C(C)C(O)C(C)C(O)C(C)C\C=C\C=C/C1)C(C)C(O)\C=C(/C)\C=C\C=C\C=C\C=C\C=C\CC(O)\C=C(/C)CCC(O)=O
tigrfam2SMILES: TIGR01536_TIGR00797_TIGR00128_TIGR01643_TIGR01643_TIGR01643_TIGR01643	COC1CCCC(O)CC(OC(=O)CC(O)C(C)C(O)C(C)C(O)C(C)C\C=C\C=C/C1)C(C)C(O)\C=C(/C)\C=C\C=C\C=C\C=C\C=C\CC(O)\C=C(/C)CCC(O)=O
GeneProduct2SMILE: putative nonribosomal peptide synthetase TomA_putative nonribosomal peptide synthetase TomB_putative 3-deoxy-D-arabinose-heptulosonic-7-phosphate synthase_putative phenazine biosynthesis protein PhzE_putative phenol-2-monoxygenase reductase component_putative phenol-2-monoxygenase oxygenase component_putative O-methyltransferase_putative L-DOPA-2,3-dioxygenase_putative tyrosine hydroxylase_putative F-420 dependent reductase_TomK_putative gamma-glutamyltransferase_putative UvrA-drug resistance pump_putative tautomerase_putative NADH-dependent flavin oxidoreductase_putative anthranilate synthase_putative flavin-containing amine oxidase	COC1NC2=C(C=C(OC)C(O)=C2)C(=O)N2CC(CC12)=CC
pfam2SMILES: PF13193.8_PF00501.30_PF13193.8_PF00501.30_PF00155.23_PF00698.23_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF18369.3_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF00698.23_PF00550.27_PF08990.13_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF18369.3_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF18369.3_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF14765.8_PF08659.12_PF00550.27_PF08990.13_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF14765.8_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF14765.8_PF08240.14_PF13602.8_PF08659.12_PF00550.27_PF08990.13_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF18369.3_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF14765.8_PF08659.12_PF00550.27_PF08990.13_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF14765.8_PF08659.12_PF00550.27_PF00975.22_PF02737.20_PF00725.24_PF00550.27_PF02771.18_PF02770.21_PF00441.26_PF01596.19_PF00931.24_PF03704.19_PF00486.30_PF00975.22	COC1\C=C\C=C(C)\CC(C)C(O)C(C)\C=C(/C)\C=C(OC)\C(=O)OC1C(C)C(O)C(C)C1(O)CC(OC(=O)\C=C\C(=O)NC2=C(O)CCC2=O)C(C)C(O1)C(C)C
tigrfam2SMILES: TIGR01821_TIGR01686_TIGR01681	COC1\C=C\C=C(C)\CC(C)C(O)C(C)\C=C(/C)\C=C(OC)\C(=O)OC1C(C)C(O)C(C)C1(O)CC(OC(=O)\C=C\C(=O)NC2=C(O)CCC2=O)C(C)C(O1)C(C)C
GeneProduct2SMILE: BafX_BafY_BafZ_BafAI_BafAII_BafAIII_BafAIV_BafAV_BafB_BafC_BafD_BafE_BafF_BafG_BafH_putative LuxR-like protein_putative malonyl transferase_putative CoA ligase	COC1\C=C\C=C(C)\CC(C)C(O)C(C)\C=C(/C)\C=C(OC)\C(=O)OC1C(C)C(O)C(C)C1(O)CC(OC(=O)\C=C\C(=O)NC2=C(O)CCC2=O)C(C)C(O1)C(C)C
invalid2valid: CCC(CC1O)N1=C(=C(C(==CC3=C(N=C=CC(C(C(=O)CC(C	COC=CC(=O)C1=NC2=C3C(C=NC3=C(N)C=C2NC(C)=O)=C1
invalid2valid: CC=C(C(CO)C(=C(=C(=(C(C(=C(=)C)C(=(C(CC)CC(=	COC=CC(=O)C1=NC2=C3C(C=NC3=C(N)C=C2NC(C)=O)=C1
invalid2valid: CCC=CC==O)N1=C(=C(C===CC3=C2O=C=NC2C2=)(O)CC1	COC=CC(=O)C1=NC2=C3C(C=NC3=C(N)C=C2NC(C)=O)=C1
invalid2valid: CC=C(C=CO)C1=C(=C(C(O)C(=C(C=C(C(C(=)CO=O(C	COC=CC(=O)C1=NC2=C3C(C=NC3=C(N)C=C2NC(C)=O)=C1
pfam2SMILES: PF03403.15_PF03403.15_PF01370.23_PF06722.14_PF01370.23_PF08484.13_PF13489.8_PF08421.13_PF01408.24_PF03559.16_PF03559.16_PF06722.14_PF00848.21_PF00355.28_PF00866.20_PF00355.28_PF08241.14_PF00975.22_PF00486.30_PF03704.19_PF00931.24_PF05050.14_PF01596.19_PF00441.26_PF02770.21_PF02771.18_PF00550.27_PF00725.24_PF02737.20_PF08659.12_PF14765.8_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF08990.13_PF00931.24_PF03704.19_PF00486.30_PF02894.19_PF01408.24_PF05199.15_PF00732.21_PF08327.13_PF00067.24_PF00975.22_PF00550.27_PF08659.12_PF14765.8_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF04101.18_PF06722.14_PF00550.27_PF08659.12_PF14765.8_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF00550.27_PF08659.12_PF14765.8_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF00550.27_PF08659.12_PF18369.3_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF00550.27_PF08659.12_PF14765.8_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF08990.13_PF00550.27_PF08659.12_PF14765.8_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF00550.27_PF08659.12_PF13602.8_PF14765.8_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF00550.27_PF08659.12_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF08990.13_PF00550.27_PF08659.12_PF18369.3_PF00698.23_PF02801.24_PF00109.28_PF08990.13_PF00550.27_PF08659.12_PF14765.8_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF08990.13_PF00550.27_PF08659.12_PF18369.3_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF00550.27_PF08659.12_PF18369.3_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF00550.27_PF08659.12_PF14765.8_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF00550.27_PF08659.12_PF18369.3_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF05711.13_PF13424.8_PF00931.24_PF03704.19_PF00486.30	COC[C@@H](C[C@H]1O[C@@](O)([C@H](O)[C@@H]2C[C@H](OC)[C@@H](O)CC\C=C(/C)\C=C\[C@@H](O[C@@H]3O[C@@H](C)[C@H](OC)[C@@H](O)[C@@H]3O)[C@H](C)\C=C(/C)\C=C(/C)\C=C(C)\C(=O)O2)[C@H](C)[C@@H](O)[C@H]1C)O[C@H]1C[C@](C)(O)[C@@H](O[C@H]2C[C@@H](OC)[C@H](O)[C@@H](C)O2)[C@H](C)O1
tigrfam2SMILES: TIGR01444_TIGR01686_TIGR01681	COC[C@@H](C[C@H]1O[C@@](O)([C@H](O)[C@@H]2C[C@H](OC)[C@@H](O)CC\C=C(/C)\C=C\[C@@H](O[C@@H]3O[C@@H](C)[C@H](OC)[C@@H](O)[C@@H]3O)[C@H](C)\C=C(/C)\C=C(/C)\C=C(C)\C(=O)O2)[C@H](C)[C@@H](O)[C@H]1C)O[C@H]1C[C@](C)(O)[C@@H](O[C@H]2C[C@@H](OC)[C@H](O)[C@@H](C)O2)[C@H](C)O1
GeneProduct2SMILE: carboxylic ester hydrolase_NDP-4-keto-6-deoxyhexose 4-ketoreductase_glycosyl transferase_NDP-4-keto-6-deoxyhexose reductase_sugar 3-C-methyl transferase_putative dNDP-hexose 3-ketoreductase_NDP-hexose 2,3-dehydratase_glycosyl transferases, related to UDP-glucuronosyltransferase_terminal dioxygenase large alpha-subunit_terminal dioxygenase small beta-subunit_dioxygenase ferredoxin subunit_rebeccamycin sugar 4'-O-methyltransferase_thioesterase_transcriptional regulator, SARP family_O-methyltransferase_caffeoyl-CoA o-methyltransferase_haloacid dehalogenase-like hydrolases, methoxymalonyl-ACP biosynthesis_acyl CoA dehydrogenase_acyl-carrier protein_3-hydroxyacyl-CoA dehydrogenase_polyketide synthase type I_operon transcriptional regulator_SARP transcriptional regulatorNAD binding oxidoreductase_glucose-methanol-choline oxidoreductase_polyketide cyclase_cytochrome P450 monooxygenase_polyketide synthase type I_UDP-glucosyl transferase_polyketide synthase type I_polyketide synthase type I_polyketide synthase type I_polyketide synthase type I_polyketide synthase type I_polyketide synthase type I_polyketide synthase type I_sugar O-methyltransferase_unknown_SARP transcriptional regulator	COC[C@@H](C[C@H]1O[C@@](O)([C@H](O)[C@@H]2C[C@H](OC)[C@@H](O)CC\C=C(/C)\C=C\[C@@H](O[C@@H]3O[C@@H](C)[C@H](OC)[C@@H](O)[C@@H]3O)[C@H](C)\C=C(/C)\C=C(/C)\C=C(C)\C(=O)O2)[C@H](C)[C@@H](O)[C@H]1C)O[C@H]1C[C@](C)(O)[C@@H](O[C@H]2C[C@@H](OC)[C@H](O)[C@@H](C)O2)[C@H](C)O1
pfam2SMILES: PF00083.26_PF00550.27_PF01613.20_PF00067.24_PF08541.12_PF08545.12_PF00550.27_PF00364.24_PF02780.22_PF02779.26_PF00676.22_PF03621.15_PF00501.30_PF13193.8_PF00550.27_PF01494.21_PF00668.22_PF00501.30_PF13193.8_PF00550.27_PF00668.22_PF00668.22_PF00501.30_PF13193.8_PF05050.14_PF13193.8_PF00550.27_PF00668.22_PF00501.30_PF13193.8_PF00550.27_PF00668.22_PF00668.22_PF00501.30_PF13193.8_PF00550.27_PF00668.22_PF00501.30_PF13193.8_PF00550.27_PF00975.22_PF00975.22_PF00005.29_PF13732.8_PF01061.26_PF00550.27_PF00067.24_PF00975.22_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF00550.27_PF08990.13_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF14765.8_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF14765.8_PF08240.14_PF13602.8_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF00698.23_PF00550.27_PF00668.22_PF00501.30_PF13193.8_PF00550.27_PF08894.13_PF01464.22_PF01476.22_PF19545.1_PF00440.25	COC[C@@H]1N(O)C(=O)[C@H]2CCCNN2C(=O)[C@@H](NC(=O)[C@](C)(O)[C@]2(O)CC[C@@H](CC(C)C)[C@H](C)O2)[C@@H](OC(=O)[C@@H](C)N(O)C(=O)[C@@H]2CCCNN2C(=O)CNC1=O)C(C)C
tigrfam2SMILES: TIGR01733_TIGR01733_TIGR01720_TIGR01733_TIGR01444_TIGR01733_TIGR01720_TIGR01733_TIGR01733_TIGR01188_TIGR01733	COC[C@@H]1N(O)C(=O)[C@H]2CCCNN2C(=O)[C@@H](NC(=O)[C@](C)(O)[C@]2(O)CC[C@@H](CC(C)C)[C@H](C)O2)[C@@H](OC(=O)[C@@H](C)N(O)C(=O)[C@@H]2CCCNN2C(=O)CNC1=O)C(C)C
invalid2valid: CC1C@HH]1O(C)C[=O)C@@](CCNNN2C(=O)[C@@H](CC(=O)[C@@(C)(O)[C@@3(O)C[C@@H](C[C)C)NCC@@](O)CC2)CC@@H](O(=O)[C@@H](C)OC(C)C(=O)[C@@H](CCCNNN2C(=O)[NC(=O[(C)C	COC[C@@H]1N(O)C(=O)[C@H]2CCCNN2C(=O)[C@@H](NC(=O)[C@](C)(O)[C@]2(O)CC[C@@H](CC(C)C)[C@H](C)O2)[C@@H](OC(=O)[C@@H](C)N(O)C(=O)[C@@H]2CCCNN2C(=O)CNC1=O)C(C)C
invalid2valid: C(C@@@]([@C)C@CO)CC@H](C=@(=@=C)CC@@@](=(=O)CC@H(=@CC)CC@H(=C)C(C@H@](C(=@C@CC@@](C@C)CC@@@](C)=O)CC@HH](=@C[C)C@=O)CC@HH](==@(=@=C)C@(=C)C@=@C@	COC[C@@H]1N(O)C(=O)[C@H]2CCCNN2C(=O)[C@@H](NC(=O)[C@](C)(O)[C@]2(O)CC[C@@H](CC(C)C)[C@H](C)O2)[C@@H](OC(=O)[C@@H](C)N(O)C(=O)[C@@H]2CCCNN2C(=O)CNC1=O)C(C)C
invalid2valid: [1C@HH]1C(C)C2=O)CCC@H](C[[2C(=O)[C@HH](CC(=O)[C@H(C)(O)CC@H((O)CC[C@HH](C(C)C)[C@H](C)O2)[C@@H](C(=O)[C@HH](C)CC(C)C(=O)[C@HH](CCNN2C(=O)[[1=O)[(C)C)	COC[C@@H]1N(O)C(=O)[C@H]2CCCNN2C(=O)[C@@H](NC(=O)[C@](C)(O)[C@]2(O)CC[C@@H](CC(C)C)[C@H](C)O2)[C@@H](OC(=O)[C@@H](C)N(O)C(=O)[C@@H]2CCCNN2C(=O)CNC1=O)C(C)C
invalid2valid: CC1C@HH]1C[C)C(=O)NC@@](C[(2C(=O)NC@HH](C(=O)[C@@(C)(C)[C@@((C)[(C@@H](C(C)C)CC@@](C)[)CC@HH](C(=O)[C@HH](C)[(C)C(=O)[C@@H](C((2C(=O)[((=O)C(=)C(	COC[C@@H]1N(O)C(=O)[C@H]2CCCNN2C(=O)[C@@H](NC(=O)[C@](C)(O)[C@]2(O)CC[C@@H](CC(C)C)[C@H](C)O2)[C@@H](OC(=O)[C@@H](C)N(O)C(=O)[C@@H]2CCCNN2C(=O)CNC1=O)C(C)C
invalid2valid: C[C(=O(C(=C(=C@H](C)CC@HH](C)CC@HH](C)CC@C(C@C(C@C@=C)	CON1C(=C)C2=C([C@H](O)[C@@H](O)[C@@H](O2)C=CC=CC)C1=O
invalid2valid: [=(CO(C(=C(CC@@]1C)CC@@H]3O)CC@@H](C)CC=CC(CC(C(=O	CON1C(=C)C2=C([C@H](O)[C@@H](O)[C@@H](O2)C=CC=CC)C1=O
pfam2SMILES: PF07690.18_PF01494.21_PF13450.8_PF14226.8_PF03171.22_PF07993.14_PF00550.27_PF00501.30_PF00668.22_PF00550.27_PF08659.12_PF08241.14_PF14765.8_PF00698.23_PF16197.7_PF02801.24_PF00109.28_PF08031.14_PF01565.25_PF00067.24_PF00172.20_PF00172.20_PF01565.25_PF08031.14_PF01408.24_PF11578.10_PF07690.18_PF00106.27_PF00891.20_PF01565.25_PF08031.14_PF06985.13_PF01619.20	CON1C(=C)C2=C([C@H](O)[C@@H](O)[C@@H](O2)\C=C\C=C\C)C1=O
GeneProduct2SMILE: cpaN1 MFS transporter_cpaN2 transcription factor_monooxygenase, FAD binding domain cpaO_oxidereductase, Fe dependent oxigenase cpaP_PKS-NRPS hybrid cpaA_oxidereductase, FAD binding domain cpaB_P450 cpaC_transcription factor, DNA binding domain cpaD_transcription factor, DNA binding domain cpaE_isoamyl alcohol oxidase, FAD binding domain cpaF_oxidereductase, NAD binding domain cpaG_hypothetical protein cpaH_MFS transporter cpaI_oxidereductase, SDR cpaJ_o-methyltransferase cpaK_FAD/FMN-containing dehydrogenase cpaL_heterokaryon incompatibility protein cpaM_proline dehydrogenase	CON1C(=C)C2=C([C@H](O)[C@@H](O)[C@@H](O2)\C=C\C=C\C)C1=O
pfam2SMILES: PF00975.22_PF00550.27_PF13193.8_PF00501.30_PF00668.22_PF00698.23_PF00698.23_PF00501.30_PF13193.8_PF00550.27_PF00109.28_PF02801.24_PF00743.21_PF00550.27_PF00109.28_PF02801.24_PF08241.14_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF14765.8_PF08659.12_PF00550.27_PF00668.22_PF00501.30_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF14765.8_PF08659.12_PF00550.27_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF14765.8_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF14765.8_PF00550.27_PF14765.8_PF00109.28_PF02801.24_PF16197.7_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF14765.8_PF00550.27_PF14765.8_PF00109.28_PF02801.24_PF16197.7_PF00550.27_PF00109.28_PF02801.24_PF16197.7_PF08659.12_PF00550.27_PF00109.28_PF02801.24_PF14765.8_PF00550.27_PF00975.22_PF00067.24_PF01648.22	CON=CC=CC(=O)NC=CC[C@H]1C[C@@H](OC(=O)[C@H](CCCCN)NC(=O)C[C@@H](C)O)[C@H]2O[C@H]2[C@@H](O)C=CC2=C(C(=O)O1)C(O)=CC=C2
tigrfam2SMILES: TIGR01733_TIGR00128_TIGR01733_TIGR01733	CON=CC=CC(=O)NC=CC[C@H]1C[C@@H](OC(=O)[C@H](CCCCN)NC(=O)C[C@@H](C)O)[C@H]2O[C@H]2[C@@H](O)C=CC2=C(C(=O)O1)C(O)=CC=C2
invalid2valid: =CC1CC(=O)C=CC=C@H](C[C@@H](OC(=O)[C@H](CCCCN)NC(=O)[[C@HH](O)[)[C@H](O[C@@]1CC@@H](O)[=CC==C1O=OO)C1)[(=)=O=C2C	CON=CC=CC(=O)NC=CC[C@H]1C[C@@H](OC(=O)[C@H](CCCCN)NC(=O)C[C@@H](C)O)[C@H]2O[C@H]2[C@@H](O)C=CC2=C(C(=O)O1)C(O)=CC=C2
invalid2valid: C[C(C(CO)C(C(C@H](=(C@HH](C(CO)CC@H](C(([C(=O)O(C@HH](O)C)OC@@](C)C@@](CC@HH](C)C(O(=O(=(=O)C)C(=)CO(O(=	CON=CC=CC(=O)NC=CC[C@H]1C[C@@H](OC(=O)[C@H](CCCCN)NC(=O)C[C@@H](C)O)[C@H]2O[C@H]2[C@@H](O)C=CC2=C(C(=O)O1)C(O)=CC=C2
invalid2valid: C=C=CC==O)N(CC=C@H](OC(C@HH](O(NO)CC@H](C(N)C(=O)[[C@HH](C)NC)[C@H](O[C@@](OC@@H](O)[[C(=CC1C==O)O1OC(=)=CC(C2	CON=CC=CC(=O)NC=CC[C@H]1C[C@@H](OC(=O)[C@H](CCCCN)NC(=O)C[C@@H](C)O)[C@H]2O[C@H]2[C@@H](O)C=CC2=C(C(=O)O1)C(O)=CC=C2
invalid2valid: CC(CC(=O)N(CC=C@H]([(C@HH](C(=O)CC@H](C([(C(=O)[(C@HH](C(C)CC@H]([[C@H]([C@HH]([)[(C==CC(C==O)N)C(=)=O=C3)	CON=CC=CC(=O)NC=CC[C@H]1C[C@@H](OC(=O)[C@H](CCCCN)NC(=O)C[C@@H](C)O)[C@H]2O[C@H]2[C@@H](O)C=CC2=C(C(=O)O1)C(O)=CC=C2
invalid2valid: CCC@@H]1CC=CC==CCSC(=N1)C(=CSC(=N1)C(C)C)CC@@H](C)C(COC)=C/C(=O)N	CO[C@@H](C=CC1=CSC(=N1)C1=CSC(=N1)C(C)C)[C@@H](C)C(OC)=C/C(=O)OC
